place_id,name,avg_rating,lat,lng,user_ratings_total,reviews
ChIJfQ9FePB0j1QRZ8oWXT9SG-A,Ross Bay Public Pebbles Beach,4.8,48.4099053,-123.3412776,76,"Beautiful beach, be careful where you park your car. I had my driver's door smashed in. The person hit my car backing up quickly because the traffic was non-stop and moving fast.
Might be a good place for a couple speed bumps so people have time to back their cars out slowly and safely.This is a great place to stop for a rest if you’re strolling along Dallas Road, going for a cycle along the Victoria coastline, or just while driving through.

This is a typical BC beach, with rocky sand and driftwood, as well as beautiful views and a relaxing atmosphere.Nice walk along the ocean. Lots of places to seat and rest if needed. Has parking and Shaw open.Great spot for the kids to explore. Lots of pebbles. Nice water front walkway. I will visit again for sure!This beach is more stones than pebbles and is near road level for easier access. Limited parking at either end."
ChIJV4LpZPh0j1QRKUE1VB_Flrs,Gonzales Bay,4.6,48.4122214,-123.3270376,533,"Often busy and not a beach to visit unless you can handle the god awful smell. Ocean side beaches don't often have the most pleasant aromas, but this may be one of the worst I have ever experienced in that regard.Nice chill beach, protected waters for SUP boarding. Seems like you might have a chance to see an elephant seal. Only thing no dogs June-August plus the standard no booze or fire.Very nice & quiet neighborhood beach.  Several picnic tables and someone has added a tree swing near the picnic tables.  Restrooms are clean & well maintained.Looks like a great beach, didn't have time to swim. Parking is a bit tricky but well worth the stop. Public washroom and changing room.Very nice beach but not very wheelchair friendly."
ChIJl4Owh7h2j1QRmcC4PGU_0uE,Baynes Beach,4.4,48.4536994,-123.2660226,41,"Nice place to rest and stay for couple hours. And beautiful views as well. Hope everyone could see this wonderful place on a wonderful day!It's a small beach with tricky, rocky access. However...it is a beautiful area. There is limited parking, so be mindful of the neighbours.A nice place to sit relax and if your really lucky you'll see some orcas swim by.Beautiful scenery. Parking is the problem as in residential area. Not really a beach, no sand, just rocks and dead wood and very small.Great spot to sit at all hours of the day and just enjoy the water from a relatively secluded area"
ChIJdXXgJlJ0j1QRjmhpZ04XRD4,McNeill Bay,4.5,48.4131445,-123.3132505,152,"Stopped here for a quick picture of the Trial Islands Lighthouse. Lots of roadside parking with a paved path. It was a busy morning with lots of people out and about. Great little place. I didn't stay long after getting my pictures but glad I did. What a beautiful day and view!This is a great place for a walk, as you listen to the soothing sounds of the ocean waves. A very scenic place and most times quiet as well. There are plenty of benches along the seawall too.A nice spot for a walk. It has a small beach part of the bay and at the other end is a rocky part of the beach that can be reached from the road along the path. Offers a few points for some good photo opportunities.When I visited it was the tide time, the sound of wave and smell of the sea were awesome, mindblowing.One of my favorite places to sit by the sea. There's a view of Trial Island and a beautiful mountain range."
ChIJk4fD7qd1j1QR9IXkWmeZ8x0,Little Ross Bay Beach,4.9,48.4099134,-123.3365041,21,"Perfect place for a dip if you are looking at a natural way to get a dopamine boost. And a free cryotherapy!!!
The bay is surrounded by rocks and totally uncovered at low tide, however when the tide is in the high, it’s possible to swim over the rocks and get a nice real swimming good training. Or you may enjoy staying within the boundaries of the « pool » which is for the most part about 5ft deep and still be a proud swimmer in a very safe spot. Lots of local swim groups visit here in the morning: cold swim addicts (however normally by the breakwater), cold *** swimmers etc as well as regulars like myself. If you are new to cold swimming I’m happy to share my experience. Cheers!Gorgeous quiet pebble beach...This is just a little patch of grass with a bench on it at the start of the Dallas road waterfront trail. The beach access here is wheelchair accessible, and I see lots of people parking their bikes on the fencing in the area. View here is amazing at sunset.Nice place to walk beside the ocean.  Great beach.  Ummm... not for real swimming - still the cold Juan de Fuca waters.Great views on a sunny day"
ChIJB7ryfPh1j1QR_H0yHUbF1hs,Steve Fonyo Beach,4.6,48.40911819999999,-123.372867,78,"It’s a very simple beach for you to just sit and relax. I go there usually to take a break in my walk whenever I am in Victoria .. nice pebbles too ..Beautiful beach. Came here during our vacation, the place has amazing spots for picture, a little park for kids to place, and nice waters for a quick swim. Only problem is, there is an insane amount of rocks in the water. I bled a little when it cut my foot.. so i would be careful where you step. Otherwise, the water isn't too deep, not too cold either. This is definitely a place that deserves to be called a beach. 👏Soothing and peaceful beach. Not so clean though, but it is a good place to spend a warm evening.Beautiful place to roam and see the sun set. It is soooo comforting and the air is so fresh here.The beaches along Dallas road abundant and well-kept.

There are wide pathways for pedestrians, and marked cycling paths as well that are newly installed.

The pond by this beach is nice, but often infested with geese droppings, and such becomes a bit inaccessible."
ChIJp9_d7kB1j1QRRP3S3RF-LZQ,Funnel Cove Beach Access,5.0,48.4428785,-123.2917292,3,
ChIJeRJBd6N3j1QR8eeAn6wCLkU,Spoon Bay Beach Access,4.8,48.4464816,-123.2928235,5,"Hidden beach behind bougie houses.Good place to go annoy rich people. Lots of seaglass, mussels, and random washed up items.There's no paved path so it can be hard to access.Perfect spot for a cool dip in clean ocean water.Great place for taking a dip into the ocean."
ChIJgRO_Olx1j1QRsY0Gqi1og_8,Public Beach Access,4.3,48.4411011,-123.2933797,3,I had never visited this public beach access before and stumbled upon it when I was driving through the Uplands. It is at the end of a dead end street and there is a bit of street parking. There is a set of rather steep stairs and then a small beach with lots of driftwood and rocks. It is more of a beach to stop by on a walk to admire the view. I was there on a windy day and the wind was particularly strong at this beach. It is absolutely gorgeous. There are no facilities.
ChIJQZkb2gB1j1QRUE9kckzvpf4,Driftwood Beach,5.0,48.4149732,-123.3840021,3,One of my favourite spots for many years.Public beach access and an amazing view.
ChIJucf-7_x3j1QRqCbAcs9NjhA,Flower Island Beach Access,4.7,48.4507696,-123.2781646,11,"This is a beautiful hidden gem. It's a lovely spot to sit and watch the water, birds and seals. Nice to see paddle boards out sometimes too. You have to be able to walk down an uneven path and then you have to be able to walk on the rocks,so if you have mobility issues, you may want to choose a different place. Go if you can though!😊This beach access is a little tricky to find; there is a sign across the street from the access and you actually have to walk down someone's driveway to get there! You enter through a little bamboo forest, and over a little bridge, and the view at the beach is beautiful!Sweetest quiet mystical views rocks 🦦 otters sunsets sparkling waters it’s beautifulIt is so beautiful, approximately 100 away from Flower Island.  Clean water，winding coast lines.Best place to go watch a sunset out on the point."
ChIJRa_jp511j1QR_9iXGw50R6c,Beach access,5.0,48.4084681,-123.3310299,3,"Great views every DayA wonderful sight to see, so creative, beautiful and free !!"
ChIJI61gQUp1j1QROXHaExTtQC8,Sunny Lane Beach public access,5.0,48.4110762,-123.3177718,1,"Cool beach, feels private but 100% public, even though the narrow path is sandwiched between mansions."
ChIJ4wEZYE91j1QRjW3-u9qS828,Finlayson Point Beach,5.0,48.4075656,-123.3650883,11,"Great spot. The correct name is Horseshoe Bay. There is a rock plaque along Dallas road to support this, and references in local history documents also call it Horseshoe Bay.
Lovely spot to read, swim, and enjoy the scenic view.Beautiful serene beach in the cove. Something special and mystical about this place. You may hear a guitar, flute or oboe. Slip in a skinny dip in the ocean or sunbathe on the smooth rock (bare as you dare). Not much sand on the beach when the tide is in, but lovely views of the Olympic Mountains, marine and bird life, sailboats, cargo and cruise ships...p.s. don't tell anyone, this is our little secret;)Gorgeous water, great for scuba 🤿Amazing views. A must stop if you are walking or biking by.GORGEOUS 😍"
ChIJu28Totd3j1QRXeZKjXMgZ18,"Tudor ave, Beach access",0.0,48.4517343,-123.2740138,0,
ChIJmdwmh291j1QRgeRPKY10mCU,Beach Access,0.0,48.4085612,-123.3338964,0,
ChIJN1TrBQJ3j1QRQP1Z5rC4pjs,Smuggler's Cove Beach Access,5.0,48.4517845,-123.2674107,4,Really sweet spot for a dip in the oceanWonderful spot to launch a kayak
ChIJdR7f1Zd3j1QRBhVAlGKCzUY,Loon Bay Park,3.5,48.4492338,-123.2919575,2,"This is a beautiful and quiet little beach. It has stairs leading down to it. It is at the end of a cul-de-sac. Unfortunately, there is nowhere to park. The day that I went it was windy and this particular beach really received a lot of wind and waves. The view is beautiful, but the beach is very small. This seems like a beach fine as a stop on a walk, but probably not one you would use for a beach day or to spend long on. The beach is rocky and full of driftwood."
ChIJR7sMeTh0j1QRYu9rLQ_YSyQ,Queens' Park,4.5,48.424758,-123.3044529,40,"Nice little park with a swing and  cool animal sculptures  and beautiful big  trees  and a time capsule   and lots of green space with beaches and benches  next to  marinaWe stopped by to check out the new sign installation which are a tribute to Fenwick Lansdowne. They have been installed beautifully and it was great to see people stopping to admire them and photograph them. Our company Edley signs designed and produced them!There is a good spot here just on the point for some good photos, either over towards Oakville marina or across the small bay. But a good place to stop and look at the view if you are heading towards the marina.It is a very tranquil little seaside park perfect for simply relaxing by the shore. The location lends well to picnics, reading a good book and stepping out to the water, away from crowds. The sculptures, the swing bench and the shade trees simply add to the peaceful ambiance of the charming neighborhood gem.Great little pocket park with sculptures, interesting tribute to Fenwick Lansdowne, an amazing bird painter from Victoria, swing set and picnic tables on the ocean. What more do you need."
ChIJywgoKP51j1QRCP-KDwkhzmc,Bailey Beach,5.0,48.4249603,-123.3037756,2,"Bailey Beach is a beautiful little beach near Victoria Park, secluded by natural rock outcrops and a row of trees. A hidden gem.Great spot unwind after a run!"
ChIJSWsJBwxzj1QROHINjsQfLKI,Old Navy,4.0,48.4528492,-123.3970084,611,"I visited Old Navy showroom today to pickup my online order. Sadly, I needed another size and the associate named Mansi helped me return and place the new order right away and arranged for free shipping. As I had paid my initial order using a gift card, I was not sure how return would work out but she was super supportive and managed the process so well. Great service even with so much rush at the peak hour.The jeans i was looking for (and it said were in stock online at this location) only had size 00 & 20 - basic black skinny jean. Not one of the staff offered help, walked past me a few times.

Previously, I brought my teen son in, and no one helped us on the floor or at the change rooms with sizes - or asked how my son was doing in the change room. I emailed the store & never heard back.I shop here because I have to, its one of the few places anyone over the size of 14 can shop. The prices are incredibly expensive for the fast fashion they area, and you are at a whim to whats in style. I wish they sold more basics that didn't come pre-ripped.Thanks justine for a good quick talk!
Ive been shopping at old navy and i notice that justine has a lot of hairstyle. I love this store, they got the best and unique staff. AND sale!Awesome store! Starts with a warm welcome at the door and the specials/deals. Cashier was friendly and patient as I looked for my coupons and credit card in my huge purse and a long line behind me. Every employee here I've come across was courteous and helpful."
ChIJPb5aIJ1zj1QRzo_A1LmhrqA,Reitmans,3.6,48.4470527,-123.3692517,51,"Bad customer service. The store manager was very rude and didn't appreciate us browsing for clothes. Kept asking us to collect the hangers after we tried on clothes. You have store associates to help sort clothes, don't expect customers to go picking up hangers. She needs basic training on talking to customers. It was on a Monday at 3pm.I will start off by saying, I get crazy anxiety when I have to go pants shopping-I avoid it at all costs unless I absolutely need to. It was one of those times yesterday and I was dreading a trip to the mall. I had gone into several stores and none of them had quite what I was looking for, and I was starting to get overwhelmed. I’ve gotten nice professional pants from Reitmans before so I decided to stop in as my last effort before I gave up. They had exactly what I was looking for! Best of all, there wasn’t a crazy hassle to get into the change rooms, the staff were super friendly and easygoing. Often times when shopping in retail stores I feel like an inconvenience to the workers but this was not the case at all here! I even worked up the courage to ask them if they had the pair I was buying in a different colour in my size, and while they didn’t have it in store they offered to order me a pair and have it shipped right to me!! I left feeling more than happy with my shopping trip. Thank you to the lovely staff who helped me have such a comfortable experience :)I wear Plus Size clothing - a size range that is becoming harder and harder to find as stores close out and change their clothing focus to smaller sizes. I was trying to find a top to wear to my mother's Celebration of Life in 3 days. I did a quick round of the store and picked a half dozen different possibilities that I needed to try on. I don't buy clothing on-line as finding the right fit is very challenging and I don't buy anything without trying it on first. I was heading towards the fitting rooms only to be told in a snippy manner that the Fitting Rooms were closed as it was nearing the end of the day and they needed to be cleaned. It was 25 minutes before the closing time. There was one other customer in the store. Ummm....in a time where brick and mortar stores are shutting down because of lack of sales in person and people shifting to on-line purchases, this is pathetic customer service. Reitmans was once a great place to shop for Plus Size clothing but the experience that I've had at this location means I will never step foot in this store again!I had poor customer service this evening when trying to return an item. The woman was very condescending to my request when a little empathy would have gone a long way. I understand there are policies and procedures, but you don't need to be rude about it.I walked into this store today (Monday). It was quiet. There were 3 associates talking to each other.  None of them were greeting any of the customers including myself, that were walking into the store. I Stayed in the store, for at least 30 minutes. One of the Associates came  beside me to sort out the racks. She still did’t acknowledge my presence as a customer.

Then, I when went to one of the Associates  to check out the price of all of the items.  She was not very friendly at all.

The salesperson #888888 who processed my items was friendly but still, this store needs to train their associates to be more Customer focused."
ChIJG95v0YR0j1QRKJbN1QU5DPs,Spank Clothing,4.0,48.42695029999999,-123.3669757,31,"I was very disappointed to see how few sizes Spank carries. There seemed to be plenty of size small and medium items in stock but few items size large and no sizes above a large. In this day and age, I would expect shops and brands to be more size-inclusive.Love this store so much. It was my first time going into this store today, but they have great quality clothes,  affordable pricing and what’s  more, super nice and helpful staffs! Although it was extremely busy there while I was trying, staffs are really helpful to give me advise about the style and the size. I was not sure which size to try so I got  lots items in wrong sizes, but the staff checked in with me while I was in fitting room, and got all correct sizes for me immediately. I am so impressed by their customer service. Sometimes I feel some boutiques are kinda pushy or not helpful at all, but at this store, I felt staffs are truly kind and helpful. I definitely recommend this store.The clothes here are beautiful, good quality and fairly priced. The main reason for the glowing review is the costumer service, the manager went above and beyond for me after I found an issue with one piece I bought. Definitely turned me into a repeat customer.I love their selection, the styles were all me!  Sometimes difficult to find a particular size because they don’t overbuy.  Staff was very helpful and attentive.I shopped at Spank on Saturday to find a dress to wear to an upcoming wedding. Although the store had many options, I left before I had tried them all on due to the rude, fat-shaming nature of the employee working the change room. When my mother commented that she didn't like one of the dresses I tried on, the change room employee agreed saying ""I was going to say, you look a bit heavy...""  Afterwards, I was trying on a dress and the employee insisted I try it in another colour. Through the door I could hear her calling to her coworker across the store to find the other dress saying repeatedly ""No, she needs a size large. A large! She needs a large!!""  She had not asked me what size I needed, just assumed, and I had to correct her through the door, saying ""No I am a medium."" These comments made me uncomfortable and self-conscious. Even if she didn't have ill-intent I think it is undeniable that this behaviour is inexcusable and unacceptable, especially by a complete stranger when someone is in the vulnerable state of trying on clothes (I did not ask for her opinion in the first place lol). I am not an overweight person and I am finally confident and happy with my body after years of struggle, yet this employee made me feel extremely insecure by her use of the word 'heavy', assumptions about what size I wear and the shouting of that size across the store. I worry about how someone who is plus-size or struggling with body image issues or an eating disorder would feel after an encounter with this employee. So disappointing."
ChIJg7U8IoNzj1QRiQe47AVwtL4,Penningtons,4.1,48.44482319999999,-123.3666159,173,"Went in to return an online purchase only to realize i had received the wrong packing slip and had no form of receipt on hand. The staff was friendly and super helpful focused on finding a solution to save me another trip to the store. Excellent customer service and will shop there again based on my first impression/experience with them!!I was truly disappointed when I went to take back some clothing I had purchased for my 86 year old mom. Before she could try them on (she's in a wheelchair) she ended up in hospital. Post going home I became ill and couldn't go to see her to assist with trying on clothing. I called the store just before 30 day refund notice was due *as I wouldn't be able to make the deadline. The clerk said no problem - they would work it out if it was only a few days. I went in 8 days late and was told no refund at all. Just store credit. There was zero compassion or empathy. just kept my money and issued me a gift card for the amount - over $200. My mom can't shop there as their clothing doesn't work for her - except for 2 pairs of pull up pants.
I will not be recommending Penningtons to anyone. The service was cold and uncaring.I give the Victoria Pennington's location a full 5 stars for their consistent, excellent customer service.  I've shopped here for many years, and the ladies who work here are always friendly and very helpful. My visit yesterday was no exception... top-notch service!
Clothing selection and quality can be a bit hit-or-miss, but I've been pleased with most of my purchases.The last time I was here, the salesgirl embarrassed me. She did help me, as I was having trouble finding certain things in my size, but at the cash register she loudly asked what size I had chosen to get. I was embarrassed because there were strangers in earshot and I was buying highly personal things.

You'd think someone working in a plus-size store would realize that sizes would be a touchy subject. She could have just asked, ""Did you find what you needed?"" That would have been more discreet.Placed an order and and put in my address wrong as it was my auto correct called right away to fix the address and was told sorry there is a zero cancellation policy or cannot fix my address. I said I don’t want to cancel I just need my address fixed so my parcel doesn’t go to the wrong address and the customer service lady said sorry there is nothing I can do. So needless to say my parcel is going to go to the wrong address and I now have to wait for it to hopefully be returned and who knows how long that will take. So if you’re gonna order I wouldn’t do it online as this was my first time ordering online."
ChIJY4aUdlZsCUERGfdddNVjqs4,Mango's Boutique & Accessories,4.7,48.42747139999999,-123.3680576,97,"Such a great store with an awesome selection of clothing and footwear for men! Such a great gift selection for a special someone and a must try on is the Onitsuka shoes which are the most comfortable I have ever owned! Great staff and owners are amazing….a true gem in Victoria.I go to Mango's 2 or 3 times a year when in town and have been for many years now.  Nicole is great and very good at suggesting product that would suit my style.  I would highly suggest checking them out.  Their selection is top notch.  You won't be disappointed!Unfortunate experience here, especially visiting Victoria. The store caught our eye immediately and my wife and I were excited to check it out. We were followed around by an employee who cleaned up or adjusted EVERYTHING we looked at. It was extremely uncomfortable and so we obviously left not buying anything. The good news… I got to confirm the colour of Cele hat I wanted to buy before purchasing elsewhere.

Interesting follow up to my review from the owner. I am socked and stunned by it. Clearly they have my wife and I confused with someone else. A sorry that one of your staff members did that would have sufficed. I’m starting to think you were that staff member. I’m not here to get into an argument about what you think is the correct way to treat customers. I just simply wanted to share my experience in hopes that other might not have my experience. What’s even worse now about all this is to say that someone’s personal experience isn’t valid is a very unfortunate way to conduct yourself.Every time I enter Mango’s I feel Home. The staff are sweet & welcoming and always incredibly helpful. The products are top quality with modern styles and brands. My husband is obsessed with the cozy boxer wall and oh, the options. You will not be disappointed if you step into this store but don’t blame me if you buy too much! One of my favourite shops downtown and I will be back.Mango's is one of my favorite stores here in Victoria. It is my go to for gift ideas, clothes and shoes. They truly have a unique selection you will not be able to find anywhere else. The owners are lovely people and are always so inviting and help me find everything I need when going. It is always a pleasant experience visiting Mango's Boutique."
ChIJKVSWApF0j1QRwdPPCE0DW5s,Runway Fashions,5.0,48.4211263,-123.3664573,4,"I'm so happy I found this store and will definitely make it a priority to shop here each time I visit Victoria. The clothes here have that ""je ne sais quoi"" that makes them so much more interesting than any of the clothing you'd find in a standard brand name store. It could be a unique hemline, interesting collar, or gorgeous textile. The owner also has some of her own designs. But even better than the clothes is the service! I spent about an hour in the store with the owner who encouraged me to try things that I wouldn't have been able to put together myself and created a fabulous outfit! She has a great eye. She's also honest and fun to work with. Also, you'll never see anyone else with the same item because she only orders a few then when it's gone it's gone. I highly recommend this boutique.During a recent visit to the city, I bought a beautiful mockneck sweater that caught my eye in the window while walking by. The owner is so friendly and she stocks a gorgeous variety of pieces. A Greek designer that I would have never heard of otherwise made the top I bought. Lovely quality. Worth going into the store in person to check it out if you live in the city or are visiting!I love this store! Right up front I'll warn you though...there are not alot of sizes in the styles here so if you are over a size 12 I'm afraid this isn't the store for you. The lovely owner, who is always i the shop, is an extremely accomplished tailor/seamstress and you will see examples of her own creations around the store. She buys excellent quality, stylish but comfortable clothing in cottons, linens and good wools and you really have to look carefully because of you do, you'll find some incredible prices on clothes I've seen at Hughes (just about the most expensive women's store in  Victoria). The other beauty of this shop is that youre not going to see other people wearing the same thing because she may have only one or two of something. The brands change with the seasons but I bet most women will walk in here and find something to love. The owner is also honest about what will look good on you and pay attention because she will make you look pretty fabulous if you listen to her suggestions. She slso is generous in giving discounts at the end of the season so even if there is no ""sale"" sign in the window if it's February and she still has alot of stock left then she'll offer a generous discount if you like something. She's been in this odd location, in the mall right next to the entrance to the Conference Centre (and near Liberty coffee) for ten years and I think that shows she knows what shes doing because you could easily walk by the shop and miss it."
ChIJY904eYN0j1QRuBnU6JIEE_c,Smoking Lily Victoria Boutique,4.6,48.4297846,-123.3668579,35,"Unbelievable store…local legend, great employees, great designs and incredible product.
Best clothing store in Victoria.
Thank you so much.How have I waited this long to write a review for Smoking Lily?? This is my favorite shop in all of Victoria. They make small batches of screen printed clothing so everything you buy is incredibly unique and there is really no way you'll see anyone else wearing your adorable tunic dress (that has pockets!) or your amazing bee and flowers skirt around town. I have purchased several dresses, skirts, scarves, etc. from Smoking Lily and they are the go-to staples in my wardrobe. Cannot tell you how many compliments I have received and people asking where I get my clothes from. They also carry beautiful pottery and jewelry from local artists. The staff is wonderful, caring, and very helpful! They are always wearing Smoking Lily pieces so it's easy to get inspiration for outfits. I'm seeing some other reviews about their clothes being pricey... but you're paying for high quality fabric (amazingly soft cotton, stretchy linen, etc.), beautiful prints, and the uniqueness of their pieces.If you're visiting Victoria this store is a must for one of a kind finds. If you're a local, this is the place for zero waste, comfortable, flattering clothing and accessories. Locally made from start to finish, and such beautiful designs and prints. Don't miss it!Great service and I love that the clothes are made locally. They use high quality fabrics that are so comfortable!Adore this shop. Screen printed tees have great whimsical designs. You'll get plenty of compliments from people when you wear something from this shop."
ChIJfTpjVYV0j1QRbwQsYXWPXUs,Dots Discount Designer Wear,4.4,48.4246484,-123.3644405,53,"I liked this store ,they had my favourite clothes and manger was friendly but the other stuff never care about removing tags from clothes.only reason I’m giving 5 stars for price and store . But for staff I gave 3 stars .My absolute favourite place to shop! So many unique awesome pieces.Dots is really unique, everything is inexpensive and some things are amazing quality. Tbh the prices are cheaper than value village but everything is new. I come here a lot with my partner and they find some amazing fits. Highly recommend if you want to look good on a budget. The men's selection is small but quality for business casual stuff.I have been shopping there for many years now!! Love this store..Great deals good one of a kind selection but closed Earlier than posted now they are closed at 6pm everyday now 🙁bummer its 6:15pm"
ChIJa40OupNzj1QRJYXyobyLo5Q,Laura,3.8,48.4550675,-123.3754506,25,"All around amazing experience.  I am a full figured woman (size 18ish) and there are plenty of options here for business wear.  The clothes are well made and yes, a bit pricey, but when it comes to business clothes, you get what you pay for.  All of the staff were absolutely brilliant, but Victoria went out of her way to make my experience (and my friend's) feel comfortable, beautiful, and heard - no matter your size.  Excellent all around and I will definitely be back!Me and my friend visited the Laura uptown yesterday,  we were searching for something really particular,  Samin helped us to find the perfect outfit for me and my friend. She was really professional,  friendly and kind. She always had her beautiful smile in her face eventhough we giving her so many questions.  Thank you so much Samin for all your help and advice.  And really appreciate LAURA CANADA for there amazing employees 👏The staff are super friendly and were very helpful in finding me a prom dress that would suit my body type!
Thanks again!I went in to try a dress in the Uptown mall which I saw online for 222 on sale. The staff said she would order it to the store for me no need to order online.

2 weeks later I get a call ""Sorry this dress is now sold out."" I should have just ordered online from the start and not have taken her advice. Just unbelievable. I needed the outfit for a xmas party.I love the flexibility of booking a private shopping appointment. I did this in September and with Shannon's expertise and knowledge I was able to put together my Fall wardrobe without any stress. Shannon made the whole experience FUN!! I get so many compliments when I wear the clothes she picked for me. I highly recommend you book an appointment!
A month later I went back for my winter coat and again Shannon helped me out. From now on I'm just going to let her pick all my clothes....LOL!!"
ChIJjT8P0oR0j1QRU_gfZllXJO8,Blue Sky Clothing: Victoria,4.9,48.42712299999999,-123.367495,58,"I have found the staff has always been friendly and helpful.  The clothing is soft, durable and very comfortable.  Love the range of sizes.  I buy my basic wardrobe pieces here.  I’ve been a repeat customer for many years.  Location is a bit of a pain due to being downtown; however, there is a parkade a block away.very friendly staff.  I love the bamboo fabric!  They are the only store I have ever seen with bamboo prints!  I always find lots of dresses & tops when I go in or when I order on-line!Lovely selection. Beautiful and comfortable clothing. Staff were so gracious and professionalThank you to Blue Sky for such a positive experience. When the sale item I ordered online could not be shipped as stock had run out, I received a telephone call offering to substitute a similar sale item, more expensive, at the same price. That item was then shipped immediately. A very positive customer experience.The ladies in the shop always take great care of you and the store generally has an uplifting atmosphere.  I was recently in to exchange some items and even though they weren't making much money from me i felt valued as a customer. I appreciate that! Their clothes really look great on my curvy figure and so comfortable. Best tights ever!"
ChIJn8pu-qFzj1QRv0AWpu_cLWs,Suzy Shier,3.8,48.455071,-123.37628,35,"The store itself is fine but agree with previous reviews about the customer service. Knocking extremely loudly on me in the fitting room (without saying a single word) so much that you startle me just to ""check if someone is there"", is not only unprofessional but completely senseless. You could have just asked, gently knocked and followed it by a question, or looked at the bottom of the door to check if the room is occupied (the doors do not reach till the floor and you could easily see people's feet). Even the customer in the room next to me was scared from how aggressive it was. I also agree with the previous comments, there was at least 4 staff working and no one checked in at all (despite there being only a couple other customers).More than 50% of their lights were off. Adjacent stores no issue with lights. When I asked staff why more than 50% of their lights were off, they offered no explanation. It was dark, difficult to the see fashions and a very poor shopping experience. Why bother to have the doors open. Turn off all the lights
and you can save even more money on electricity and staff with customers.Awesome customer services..As i love to do window shopping so whenever I go to uptown I usually go in suzy too…They generally have various varieties of different outfits…however,there is a person named Snehjeet, She always have a smile on her face and help in finding the best suitable clothes for me.Good Vibes! they were friendly and helpful, especially the manager! and i had to write about her good work ethnics to the head office. Its a good place to shop. Definitely coming back again and again.clean store, dedicated staff, and resonable price"
ChIJGWN3w4R0j1QRFmIDgFKNHrc,Amelia Lee Boutique,4.5,48.4268555,-123.3684126,12,"If you are looking for statement pieces, trendy baby clothing, or unique lifestyle designs- this is the place! Two boutiques- both are SO satisfyingly authentic. Great gift ideas too- I recommend the baby books!
Favourite highlight is that many artistic beings work there and are very helpful at stylizing and sizing. IT’S LIKE HAVING A PERSONAL STYLIST 🤎 I’m a new momma and much appreciate!
Definitely support this local boutiqueThis is the sweetest little shop ever. Infact, I spent my entire shopping morning here with my newborn and have never been so warmly welcomed in all my shopping experiences ( and I shop a lot) Margo is a an ANGEL! She was so so so patient while I ran back and forth to baby.. there’s so many cute things you could look and sniff for hours! I would have stayed the whole day with Margo, she was the best part about Amelia Lee !!!!The over $200 purse I JUST bought from this store broke. It’s a large purse, I assumed it was strong enough to carry an iPhone, an iPhone charged me and small wallet and a key fob but I was wrong. The strap tore right off, my belongings went flying and now my phone is cracked and I can’t see the screen. I was told this bag was of good quality by the sales associate, she even said it was durable. I’m now out $200 and a less then a year old iPhone. Thanks !I don’t really understand this store. I mean I get what they are going for, love the concept of combining fashion, lifestyle and motherhood. They have a bit of everything but not enough of anything which would make me want to stop by to search for something. Honestly, local supplies are great I’m all for shopping local/ but every store within and in the proximity of the downtown core carries the exact same stuff, hires the same people to collaborates on something “unique”, differentiates themselves by the little oddities they sell which actually are also sold down the street, located in funky heritage buildings, which really are in not in areas easily accessible for moms or children, probably not in well cared for buildings, do not cater to tourists whatsoever despite being in the tourist hub, and are all in all crummy areas in the city, try something new! Of the non local brands carried- plenty and evey store probably on lojo carry them too. A piece or two atleast. There’s a reason this city is known as the place where fashion doesn’t exist.I was surprised to see the boutique had relocated from Johnson St but this new location is excellent. I found a lovely sweater and blouse that are excellent wardrobe staples."
ChIJh-yI_Zxzj1QREyZzS05mEDI,Dynamite,3.3,48.4462305,-123.3696186,17,"I just had the worst shopping experience I've ever had at any store in my life. There were about 4 to 5 people on staff working yet no one greeted me, helped me, checked in on me on the change room, Etc. It was one of the most unprofessional settings I've ever seen, I do not understand how you can help customers by cranking the music and ignoring them. It's not a hard job to treat your customers with respect so they'll buy your items. I tried on several items and was going to make a purchase but due to my experience I did not and I will never return to this location again.Was there today to buy a few things. Service was TERRIBLE. Was not greeted, went to the fitting room and she looked miserable, also didn’t greet me, finally comes over takes my items without speaking to me, I try to say hi how’s your day, she looks at me “name” lol I’m like sonya please.. continued not to check on me. I would rate their customer service way below standard.Fell in love with the Kendall pants but they ran out of my size. Lucy the assistant manager was so kind to help me order a pair offline 😊
I'll be coming back to see Lucy againGood prices but the place is a mess.
Change rooms could use a clean.    Floors are filthy.   Hesitaded in taking my shoes off to try on clothing.
The CS ladies were plesant and helpful.

Cleanliness is an issue for sure.The music is way too loud. Please don’t do this to your employees, it’s a psychological torture!!"
